,textID,text,sentiment,unclean_text_len,unclean_text_word_count
1658,3dbb8c1489,get right think obsessed hydes voice chosen guitar song learn summer time perfect picking,2,,
1659,b8c518e02d,good prices bulk sms premium sms http promotion itagg com,2,,
1660,eeff416e05,heading london meet let us know still sure time meeting,1,,
1661,a267dfc19a,actually post shows know happens overflow,1,,
1662,3d1d381278,worse fever sore throat cancelling trip see little bro fever sore throat,0,,
1663,8d36ad290b,case gigolo picolo,1,,
1664,bf6727bf27,92 yeah im okayy lots happening anyone special moment,1,,
1665,3864a39777,reconnecting amadeus friends,1,,
1666,e84aa8b193,yea headed home change head pelham sad thought suposed heading nkotb concert,0,,
1667,defc8b34af,black good tight say tight good,1,,
1668,4e43ad756c,aw says pic exist anymore,0,,
1669,0f22984306,today lunch cuz wel embarrass self school ok final tests final year aaaaa thanx god friends,0,,
1670,ee9eaed59b,eating chocolate ready break,1,,
1671,6dc625db0d,newsreader filling blogs yay keep pm ing blog sites love reading,2,,
1672,671f6900a9,testing ymtumbkr iphone http tumblr com xiy1qycvc,1,,
1673,0e0424c9bd,home alone one left gummy bears,0,,
1674,e6c2edcb0b,back melly party fun sleepy,2,,
1675,9b210c4a6f,haha yay cured,2,,
1676,4d461bba2e,guess type songwriter dreams great ones,1,,
1677,b733d36b6e,know already two weeks,1,,
1678,68c674acdb,sick sick sick sucks even breathe properly,0,,
1679,6cadda7b98,adding names twitter account learning use amazing thing,2,,
1680,79a28b1ac7,ooh thats early start ive got bed planned time ha loveyoujonesy,2,,
1681,92d94fa045,allright pastor jiayou book,1,,
1682,05a1b09ce9,booo best friend leavin weekend ever without,0,,
1683,e6b01d5777,oh god oh god oh god new supernatural starts tonight new sam dean oh god breathe,2,,
1684,2c4b87059b,never around sl100 quiz want water park tickets waaaa,1,,
1685,8c5e613c41,hey wife die really confused myspace little read twit,0,,
1686,6c31bc1182,kind excited go school today dont know hopefully good day,2,,
1687,5f4e052208,rainbow unicorn film 48hours,1,,
1688,8485d5828e,keep reading contracts cataracts someone bring panera,1,,
1689,3735770b07,guess internet house raises hand dial,1,,
1690,4c395ff61b,friend cancelled tomorrow nothing makes sad xxxxxx,0,,
1691,cb673d84af,ugh n33d t0g0 bad,0,,
1692,4ad37ac5b7,coming today could go graveyard hoorayy,2,,
1693,929b5c888c,hair turn whiiite,1,,
1694,fa959f2dd3,unfortunately drunk enough lol money get drunk alot though u imagine haha,0,,
1695,78d89e7c64,yeah prbly pickin songs singstar checked last store updates dunno cranberries song,1,,
1696,127ee02f19,tonight bad night,0,,
1697,f6c69d962e,bristol ish love brunch sundays ruth chris good got sick,1,,
1698,4a653d8227,mom world congratulations,2,,
1699,35eb97a484,better hurry labeled copycats,2,,
1700,55441697a6,sooooo hungry right eaten wedding,0,,
1701,49a1fc4061,welcome twitter friend,2,,
1702,2e49927901,happy mother dayyy deniseee,2,,
1703,f85c7e5ead,ben jerry fail got email free ice cream says click redeem coupon click get error message,0,,
1704,6033018ee4,anyone else seen dm notification email says reply web cool accents weird online,0,,
1705,0c35e093bd,yayayyayayay toy story coming june though,2,,
1706,7069dd2486,straining hear hard way,0,,
1707,7a78bcf308,awwwh u stuck traffic booo,0,,
1708,894e948ead,fear deserve alot care animals get food worry,2,,
1709,fa89412e2a,living empire hotel free bottle service rocks connections,2,,
1710,12b2075369,google wave presentation http bit ly 2ehfov impressed nice really,1,,
1711,0d77390e74,bud kudos hardcore gym training great lifechanging experience keep,2,,
1712,8f3fc77f66,brief interruption brb goodnight catch u later gotta ck something,2,,
1713,df0f568747,still miss dont think coming back,0,,
1714,67a5d0a19c,dude new star trek burger king commercial bud light burger king proud u man,2,,
1715,0435d42f80,mad hell someone stole pink black leapord print pumps wanted wear today god glory bless abundantly,0,,
1716,1e633e1874,didnt include taylor follow friday,1,,
1717,81950f02a4,got new silverstein cd aha amazing highly recomend,2,,
1718,0b8b37ba52,chris came exactly one hour moped around left ended falling asleep,1,,
1719,aeb0593edf,bum today,1,,
1720,e09f5b6b95,went cd store search cd,1,,
1721,f60dbc9737,big welcome twitterlandz grrl really wish could made bettie show glad hear success,2,,
1722,e0e9cb3902,listening lamb god,1,,
1723,3ec9a1578c,spilled chocolate milk car,0,,
1724,349251e2a4,hubby promised job promotion move signed new lease n withdrew promotion,1,,
1725,07c4438a0a,plus deposited tax return cheque first time years clear immediately,0,,
1726,441e2a5a82,love getting gifts mail wonderful friends back home miss myrtle beach much little homesick today,1,,
1727,09140327f6,tomorrow going sooo awkward embarassing lights sounds last night awesome,1,,
1728,2fadf73014,still feeling weird ex engagement mom made things worse even want still odd,0,,
1729,ef5ba215b6,band hawaii sublime sound sublime haters move along http blip fm 5yy4n,1,,
1730,440e8fc447,hockey fukini 12 good hole xd,1,,
1731,7eb1620dec,shop smart shop mart,2,,
1732,bdc7de6846,yes meant anything turn hirigana though,1,,
1733,d2565af489,incredibly sweet good hubby,2,,
1734,4ed4f2fce6,caught tweets got home time last mins itv2 show bgt tonight miss,0,,
1735,ecc58c9428,lunch people aikido,1,,
1736,915ce84b4b,bad come enjoy urself tho,1,,
1737,4d194d770c,watching et today supposed clip new moon hating drag hell,1,,
1738,eed1736183,oh god literally drove rain hard see front shaking,0,,
1739,13ca815d01,mi sausage,1,,
1740,48a90031bd,got sniffle got kids hubby left work sydney weekend boo hoo,1,,
1741,1c14b45cee,house probably resembling kind heaven maybe ciaran angels moved hence inability locate,1,,
1742,242de9277c,good hear several peeps working tonight,2,,
1743,b287d39fb3,hope,2,,
1744,986073590,actually think upset lost data cake mania pretty far game,1,,
1745,081ac56240,boo dlp sold,1,,
1746,095410237d,saw star trek amazing seriously good entire cast excellent spock kirk especially want see,2,,
1747,3cf6817f75,aww miss usa,0,,
1748,edd38781e4,seriously quiet lonely without bunny,0,,
1749,d664f99182,rotc brought climbing wall work coworkers try climb wanted forgot climbing shoes home today,1,,
1750,e8ddfa3959,ok break back books fun lovelies http blip fm 5z8da,2,,
1751,502aa24ca7,downing glass ginger ale relishing early evening bed said lifetime,1,,
1752,3861b033fb,watching fireworks bay bridge,1,,
1753,86a28f67e9,x yepp like dylan cole better,1,,
1754,83c92f835b,still freakin missing game jonasnewsongs,0,,
1755,8d138ab15b,yeah still totally high 60s soooo notlooking forward aug sept,1,,
1756,9e8665abc5,dang left rolando dinner leftovers home knew put shop fridge last night left downtown,1,,
1757,d4623c0bd6,worries,2,,
1758,75ca238abe,sad going miss seeing pennywise year,0,,
1759,ec8507eef4,haha thanks shannon boats got first,2,,
1760,65c1831198,watching love almost died means nothing,1,,
1761,dcb745bcf2,woke hour early study test,1,,
1762,cb1a68137c,open hope shortly guarantees though,1,,
1763,a4d578eeb1,work boo pin ups playing uncommon ground wednesday night p w devon ave chicago,1,,
1764,64cf7657b9,got shower,1,,
1765,650fcedd22,back meeting mins,1,,
1766,0e0b4a2960,even ie8 would better,2,,
1767,106a999786,pinkwind thing vanessa dad sister made sn 4th grade,1,,
1768,6c18eab109,cant change profile picture facebook,1,,
1769,d792349406,lookd soo freaked poor wee thing,0,,
1770,dbdbe24969,omgoodness finally back dinner fam bam,2,,
1771,5a3c9bf459,try dl sims realize pc meet standard requirements need new pc lol,1,,
1772,f61861742c,happy clean squeaky clean,2,,
1773,2a69a25949,chase shea fisher download,1,,
1774,8d02587ab0,hmm whilst walking city received inviataion suv limo via prom fellows dates oh boys,1,,
1775,6940969fb4,sickkk two days since summer started suck already,0,,
1776,06aaa8e680,retro prom wishing dance gonna miss great dancing 2nite still blast drinks,1,,
1777,f4052e9331,chose iphone http tr im kpae,1,,
1778,35f539ffa8,got fight ryan hes like crying im dead inside sigggh,0,,
1779,736f2bd7b6,adams morgannnn jumbo slice,1,,
1780,35e15c616c,bloody poet matter,1,,
1781,4104064854,name label picture hadnt added took http www twitpic com 4hap4 picture,1,,
1782,d5c25dbc63,still need see movie vampires,1,,
1783,34b7f333cb,happy friday weekend everyone tgif nothing,2,,
1784,bdf9453e5e,yeah seen funny hey honey jill sent box,1,,
1785,6c409292ce,jt snl tonight,1,,
1786,ee89b16825,studio ghibli year ponyo http bit ly whar8 always seems perfect waiting till august,2,,
1787,9f0147e874,going sleep tomorrow exam review,1,,
1788,1962233e5d,brian cat still shown feel sad sick afraid eaten something look good,0,,
1789,f2d120c26e,missing nate usual tonight,0,,
1790,10c841e57b,anyone got ffe account add,1,,
1791,5aa568e0a4,one groovy guys time shortie short photofollows,1,,
1792,2c9aebcb01,birthday tomorrow jack weekend,0,,
1793,101a8b583a,come never sleep past good,0,,
1794,e01eb1cf88,snuck window im laying roof looking stars nice night tonight,2,,
1795,7017d6c8cf,downloaded ton stunning beautiful wallpapers www interfacelift com go look,2,,
1796,4793312f15,one goes jimmy fallon justin timberlake doin gibb bros show snl http blip fm 5z1vd,1,,
1797,ed539778c1,really really bored bad know news thats ok brb x,1,,
1798,198854f289,cannot relaxing practice graduation,1,,
1799,d1aa96a414,patchouli oil incense surge popularity 1960s 1970s mostly among devotees free love hippie lifestyles,2,,
1800,92fe747a96,hi godd day eweryone im reel good mood day,2,,
1801,2.08E+12,whoo bgt really must multi task art work time though back college monday,1,,
1802,784fbab498,according mick jagger hindu ragas sfs sort music,1,,
1803,a3dff88c1d,takes big man type sad tweet like,0,,
1804,1977ce206b,better throwing,1,,
1805,21c6854561,going stuck seem misplaced remote extra bad tonight well,0,,
1806,eb9b4d2431,big thanks melody gotta love sunshine lots vit,2,,
1807,0b3b751482,got baby g wach zi lady gaga wears eh eh film clip pink love kay thanks heap win olivia,2,,
1808,932af12853,hey let follow awesome,2,,
1809,aacd4d0c3f,loving shoes perez looking fine always oh lady gaga say outstanding,2,,
1810,ee35fcd036,evening picking n pop go dinner ta lum tum tum som tum major avenue decided go home clubing tonite,1,,
1811,44daf50a02,paper writing til heart content,1,,
1812,7623079330,awww sweetie hope mom wonderful mother day,2,,
1813,e64b0cc77d,yeah dude mike,1,,
1814,780ee451f1,great movie best welsh flatmate,2,,
1815,59ee5ff2f9,got headache hard work today still ready heineken trying finished,0,,
1816,001e4be1ab,rachel going lunch baixa lot stuffs wanna come,1,,
1817,363460c8f4,got gym w energy,1,,
1818,5be8565b8d,im sad cant go makes sad,0,,
1819,ecaa478ef4,going try warm milk lactose intolerant haha,1,,
1820,acdbccaeeb,picture showing,1,,
1821,fc28b797bb,take mum jewellery shopping coffee mothers day,1,,
1822,5a8f396cb2,bring hk lounge tomorrow drink till 5pm kareoke think nice sunday,2,,
1823,06a6314076,oh completely forgot thirsty thursday oh gaga sucks,0,,
1824,82ea51ab18,wanna feel chin,1,,
1825,895cec1c48,haul vid photo slideshow fun http www youtube com eyezaddiction,2,,
1826,8fb50df8d2,feeling great,2,,
1827,37fa199c50,ahhhhhhhh get miley notice,0,,
1828,121b9c13c2,coffee brewing musicmonday morning listening fray good week,2,,
1829,451880b8a6,wanna jet mirage get hawaii either someday much love wockeez supercr3w,2,,
1830,c08a90abbd,finished yet another amazing book susan elizabeth philips god love books much one read next hmmm,2,,
1831,23dad0b69f,c seriously screwed studied,0,,
1832,470f2669c4,well retired drummer drum roll need read posts since take ton time lol,1,,
1833,53aae02026,new twitter,1,,
1834,ec946f285d,tired heck wanna go home sleep cant cause im wash till daddy gets work,0,,
1835,0b25a31b7e,surfin,1,,
1836,d2a3207aae,see star trek sleep much action wind,1,,
1837,5dbb7ae2a3,got freakin macbook hoorayyy freakin deleted phootbooth,1,,
1838,151779dfad,ok exagerrated twitter bad guess,1,,
1839,c4393e4cba,happy mothers day tell ur mom awesome madre great example archuleta familia,2,,
1840,88051e4bea,good morning however night time bed hugs great day,2,,
1841,845495ffac,know extremely happy change world want anybody else,2,,
1842,241afcd4ec,getting fab portraits ready upload today,2,,
1843,eb85ce805d,dsl welcome,2,,
1844,a04227ef4e,missing mom today made date every year get flowers together yr alone felt weird,0,,
1845,98c11bdba8,hot room wanna go swimming,0,,
1846,11634e3bf7,got pool still boxed need level suitable patch ground set,1,,
1847,944cb46d62,http twitpic com 4so0u ooo wish hot,2,,
1848,c9dfbf4275,new found respect know know konami code,1,,
1849,1c2a41d71e,work mo sunny today see band tonight,1,,
1850,c5d1af4ed5,ace exams,1,,
1851,8c582b0575,sooo hot 2day put ton sunblock jogging still think face burnt though,0,,
1852,db331541b6,name jason sunshine works,1,,
1853,82c72d7fd0,took forum access away fail,0,,
1854,ade8ce79b8,lied last weekend said get upset fyi,1,,
1855,80d96cab37,hahaha guess reinforce skates haha remember u r friend semi god gluten intolence,2,,
1856,2a054d9205,yeah want know,1,,
1857,2f8250d0df,day goes think im gonna write song still thinking iti 12 impossible get true friend,0,,
1858,0c83190ad8,omg meant perfect wolverine sir hehe,2,,
1859,7ebaf21cf7,hanging babyy,1,,
1860,cabf8f9dea,yet early,1,,
1861,706a860942,tron oh god whose tire,1,,
1862,5de3c34293,arabic girl online every one sleep,1,,
1863,327f378bd9,ate something know keep telling things food,1,,
1864,9d187014d5,good morning ii 12 soooo tierd,1,,
1865,e4f5ac16a7,n get,1,,
1866,7120ebfa1b,wanna tonight,1,,
1867,1b64ea8f30,going bed brain focus need fresh new start pray god grants fresh tomorrow,1,,
1868,954f523ded,well nothing flash different chocolate change good meet u yesterday gr8 atmosphere discussion,2,,
1869,ed4b3d03eb,took antibiotics still feel like,0,,
1870,87187923db,guys lived city paris u spend entire life trafficjam grrrr used anymore,1,,
1871,bd13675621,nomore adventure time,0,,
1872,e389e41385,happy bank holiday monday tweeteramas spending day yoga ocd attacks,2,,
1873,88375a5f3e,laura gone weekend miss already,0,,
1874,7257f9b2b0,nutella croissant mango melon coffee lovely stalk iris breakfast bed courtesy n house til noon,2,,
1875,d80d99b28c,whuuurrrrr glands really swollen guess weekend blow,0,,
1876,f6d3caf9ed,spare time seems twill spent homework weekend,1,,
1877,a00246028f,lazzzzzzzzzzzzzzzy monday bank holiday nicole u direct msged yet,0,,
1878,57f432f582,yummy yum cha mother day mum dad arcel egg pants yuuuuuum http twitpic com 4w65x,2,,
1879,14193ff01c,things twitterer could without http mikefrizzi com blog p src like guy,2,,
1880,07a8205fee,wanna bea well bea09,1,,
1881,11e23ea0ed,lol catch u,1,,
1882,9198679ac1,stupid wireless,0,,
1883,348804d270,hahaah crys blowing fuses typical move,0,,
1884,dd7a9fb210,spirit week tuesday make eight die later school wednesday thursday finally sleep friday,0,,
1885,839095ea38,http twitpic com 66nbd ready 3d jonas brothers experience real brothers included,1,,
1886,fb10c20429,saw thumb playing virtua tennis,1,,
1887,f52e7e5a88,sorry parents coming around gonna eat house hunt richardson raaaain cheeeck,0,,
1888,db4a79059a,saw dooope bmw series parked top back bad raining,0,,
1889,9114d80bac,laundry time lots,1,,
1890,7674cfa90a,ha ha thankful dragging mountain today,2,,
